# Detector Data - Generated: 2025-04-01 00:25:33
# Number of rays: 50000
# Detector dimensions: 20cm x 20cm
# Sphere inner radius: 100.1cm
# Sphere outer radius: 101cm
# Exit port angle: 170 degrees
# Theta bins: 90
# Phi bins: 180
# Mirror reflectance: 0.99
# Gaussian roughness: 0.01
# Lambertian scattering: enabled
# Source position (x,y,z): -60cm, 0cm, -80cm
# Source direction (x,y,z): 5, 2, 0
# Max reflections: 50000
theta,phi,fraction
0.500000,1.000000,0.000000
0.500000,3.000000,0.000000
0.500000,5.000000,0.000000
0.500000,7.000000,0.000000
0.500000,9.000000,0.000000
0.500000,11.000000,0.000000
0.500000,13.000000,0.000000
0.500000,15.000000,0.000000
0.500000,17.000000,0.000000
0.500000,19.000000,0.000000
0.500000,21.000000,0.000000
0.500000,23.000000,0.000000
0.500000,25.000000,0.000000
0.500000,27.000000,0.000000
0.500000,29.000000,0.000000
0.500000,31.000000,0.000000
0.500000,33.000000,0.000000
0.500000,35.000000,0.000000
0.500000,37.000000,0.000000
0.500000,39.000000,0.000000
0.500000,41.000000,0.000000
0.500000,43.000000,0.000000
0.500000,45.000000,0.000000
0.500000,47.000000,0.000000
0.500000,49.000000,0.000000
0.500000,51.000000,0.000000
0.500000,53.000000,0.000000
0.500000,55.000000,0.000000
0.500000,57.000000,0.000000
0.500000,59.000000,0.000000
0.500000,61.000000,0.000000
0.500000,63.000000,0.000000
0.500000,65.000000,0.000000
0.500000,67.000000,0.000000
0.500000,69.000000,0.000000
0.500000,71.000000,0.000000
0.500000,73.000000,0.000000
0.500000,75.000000,0.000000
0.500000,77.000000,0.000000
0.500000,79.000000,0.000000
0.500000,81.000000,0.000000
0.500000,83.000000,0.000000
0.500000,85.000000,0.000000
0.500000,87.000000,0.000000
0.500000,89.000000,0.000000
0.500000,91.000000,0.000000
0.500000,93.000000,0.000000
0.500000,95.000000,0.000000
0.500000,97.000000,0.000000
0.500000,99.000000,0.000000
0.500000,101.000000,0.000000
0.500000,103.000000,0.000000
0.500000,105.000000,0.000000
0.500000,107.000000,0.000000
0.500000,109.000000,0.000000
0.500000,111.000000,0.000000
0.500000,113.000000,0.000000
0.500000,115.000000,0.000000
0.500000,117.000000,0.000000
0.500000,119.000000,0.000000
0.500000,121.000000,0.000000
0.500000,123.000000,0.000000
0.500000,125.000000,0.000000
0.500000,127.000000,0.000000
0.500000,129.000000,0.000000
